Cut,Slot,Id,Road,PosX,PosY,STime,Timer,Velo,QtdBcn,Media,Classe,Descricao,Clusteres,ClusterLOS,RoadTag
83,1,29,,153.201,526.926,33.217873693865,1594163278.368856,5.26361,1,5.145064571428572,0.7882253726516333,Breakdown-flow,0,0.0,
84,1,25,,222.44,525.556,33.427901268819,1594163280.8566349,6.15047,1,5.156892870588235,0.7877385111920874,Breakdown-flow,0,0.0,
85,1,25,,222.44,525.556,33.72790220339,1594163282.8036745,6.15047,1,5.168446093023255,0.7872629720920661,Breakdown-flow,0,0.0,
86,1,29,,153.201,526.926,33.917867207864,1594163283.7900186,5.26361,1,5.169539931034482,0.7872179489181115,Breakdown-flow,0,0.0,
87,1,24,,266.173,247.326,34.405806689445,1594163287.122183,6.15953,1,5.180789818181818,0.7867548953207731,Breakdown-flow,0,0.0,
88,1,24,,266.173,247.326,34.705816811155,1594163293.1236627,6.15953,1,5.191786898876404,0.7863022474222513,Breakdown-flow,0,0.0,
89,1,5,,263.774,250.327,35.088319202952,1594163296.0972538,6.22763,1,5.2032962666666664,0.7858285134115388,Breakdown-flow,0,0.0,
90,1,4,,151.031,355.475,35.20514264077,1594163296.9065063,6.02968,1,5.212377406593406,0.7854547270387567,Breakdown-flow,0,0.0,
91,1,5,,263.774,250.327,35.388317328681,1594163297.9399905,6.22763,1,5.223412760869564,0.7850005037715759,Breakdown-flow,0,0.0,
92,1,4,,151.031,355.475,35.405154391256,1594163297.9710634,6.02968,1,5.232082301075268,0.7846436591448749,Breakdown-flow,0,0.0,
93,1,5,,263.774,250.327,35.68831545441,1594163299.6233094,6.22763,1,5.242673234042552,0.7842077285843774,Breakdown-flow,0,0.0,
94,1,5,,263.774,250.327,35.788314829653,1594163300.2325308,6.22763,1,5.253041199999998,0.7837809755093641,Breakdown-flow,0,0.0,
95,1,4,,151.031,355.475,35.805151892228,1594163300.2688415,6.02968,1,5.261131187499998,0.7834479856966455,Breakdown-flow,0,0.0,
0,1,12,,235.745,250.877,37.179687130189,1594163308.018268,6.08044,1,6.08044,0.7497246346984977,Breakdown-flow,0,0.0,
1,1,12,,235.745,250.877,37.279695556,1594163308.570516,6.08044,1,6.08044,0.7497246346984977,Breakdown-flow,0,0.0,
2,1,23,,218.529,503.591,37.560214859069,1594163309.8636446,2.83701,1,4.999296666666667,0.7942252864100982,Breakdown-flow,0,0.0,
3,1,23,,218.529,503.591,37.760218710691,1594163310.8050158,2.83701,1,4.458725,0.8164756122658983,Breakdown-flow,0,0.0,
4,1,29,,189.905,528.29,37.917870918436,1594163311.522145,11.8817,1,5.94332,0.7553685943609797,Breakdown-flow,0,0.0,
5,1,12,,235.745,250.877,37.979689536677,1594163311.843148,6.08044,1,5.966173333333334,0.7544279344172327,Breakdown-flow,0,0.0,
6,1,3,,153.353,502.735,38.074041912098,1594163312.3605738,7.00385,1,6.114412857142858,0.7483262870079087,Breakdown-flow,0,0.0,
7,1,2,,283.296,438.149,38.080200323709,1594163312.448582,6.11099,1,6.1139850000000004,0.748343897921383,Breakdown-flow,0,0.0,
8,1,23,,221.135,501.074,38.160213553387,1594163312.8259485,4.76731,1,5.964354444444445,0.7545028012165282,Breakdown-flow,0,0.0,
9,1,30,,151.218,353.613,38.192378705258,1594163312.9811153,6.70378,1,6.038297000000001,0.7514592714550319,Breakdown-flow,0,0.0,
10,1,3,,153.353,502.735,38.274032978028,1594163313.3594944,7.00385,1,6.1260745454545456,0.7478462833729349,Breakdown-flow,0,0.0,
11,1,2,,283.296,438.149,38.280204389639,1594163313.401446,6.11099,1,6.1248175,0.7478980242848323,Breakdown-flow,0,0.0,
12,1,23,,221.135,501.074,38.560221685247,1594163314.7540522,4.76731,1,6.020393846153846,0.752196178384283,Breakdown-flow,0,0.0,
13,1,3,,153.353,502.735,38.574032576923,1594163314.7753541,7.00385,1,6.090640714285714,0.7493047658248317,Breakdown-flow,0,0.0,
